"date_received","sender_name","sender_domain","subject","aol_inbox_percent","aol_spam_percent","aol_read_rate","aol_read_delete_rate","aol_delete_rate","google_inbox_percent","google_spam_percent","google_read_rate","google_read_delete_rate","google_delete_rate","yahoo_inbox_percent","yahoo_spam_percent","yahoo_read_rate","yahoo_read_delete_rate","yahoo_delete_rate","outlook_inbox_percent","outlook_spam_percent","outlook_read_rate","outlook_read_delete_rate","outlook_delete_rate","actual_aol_volume","actual_google_volume","actual_yahoo_volume","actual_outlook_volume","actual_overall_volume","90_day_average_panel_size","overall_volume","overall_inbox_placement","read_rate","read_delete_rate","delete_rate","image_link","email_link","source","link_count","broken_link_count","redirect_count","bad_redirect_count","esp_names","company_name","company_address1","company_address2","company_city","company_state","company_zip","company_phone","company_fax","mta_ips"
"02/29/2016","newsletter@letemps.ch","letemps.ch","Newsletter économie du 29.02.2016","","","","","","40.00","60.00","0.00","0.00","33.33","100.00","0.00","","","","100.00","0.00","","","","0","5","2","1","8","858873","22913","62.50","0.00","0.00","20.00","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/5e1199d5-ab67-45ec-b5e6-c17988cae330.jpg","http://app.emailanalyst.com/rest/secure/email/body/5e1199d5-ab67-45ec-b5e6-c17988cae330","seed+panel","37","1","4","1","MailChimp","Le Temps SA","Pont Bessières 3","","Lausanne","","1002","","","205.201.135.65|205.201.133.208|198.2.181.4|205.201.133.220"
"02/29/2016","email@e.washingtonpost.com","e.washingtonpost.com","National News Alert: “Spotlight” wins the Oscar for best picture","100.00","0.00","8.33","8.33","33.33","92.36","7.64","13.79","7.59","52.41","100.00","0.00","12.50","12.50","25.00","100.00","0.00","33.33","0.00","0.00","12","157","16","3","188","858873","538457","93.62","13.64","7.95","47.73","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/f0ad6d19-303c-48a8-b698-a9af4eeeac0d.jpg","http://app.emailanalyst.com/rest/secure/email/body/f0ad6d19-303c-48a8-b698-a9af4eeeac0d","seed+panel","16","2","11","2","SailThru","Nash Holdings LLC","P.O. Box 94314","","Seattle","WA","98124","+1 206-812-8767","","173.228.155.175|173.228.155.174|173.228.155.173|173.228.155.90|173.228.155.180|204.153.121.10|173.228.155.149|173.228.155.53|173.228.155.20"
"02/29/2016","email@nypost.com","nypost.com","Leonardo DiCaprio finally wins the Best Actor Oscar","100.00","0.00","","","","90.48","9.52","5.26","0.00","68.42","100.00","0.00","","","","100.00","0.00","","","","2","21","5","1","29","858873","83059","93.10","3.70","0.00","48.15","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/4c44dff9-0d0c-4640-bd97-4f75dc72eb82.jpg","http://app.emailanalyst.com/rest/secure/email/body/4c44dff9-0d0c-4640-bd97-4f75dc72eb82","seed+panel","9","1","3","1","SailThru","News Corporation","1211 Avenue of the Americas","4th Floor","New York","NY","10036","(212) 416-3400","","173.228.155.175|173.228.155.174|173.228.155.173|173.228.155.90|173.228.155.180|173.228.155.149|204.153.121.10|173.228.155.53|173.228.155.20"
"02/29/2016","email@e.washingtonpost.com","e.washingtonpost.com","National News Alert: Leonardo DiCaprio wins the Oscar for best actor","100.00","0.00","7.69","7.69","38.46","92.31","7.69","13.19","7.64","53.47","100.00","0.00","17.65","17.65","17.65","100.00","0.00","33.33","33.33","0.00","13","156","17","3","189","858873","541321","93.65","13.56","9.04","48.02","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/93aa1f94-8f0b-4525-8be7-bfd083394e55.jpg","http://app.emailanalyst.com/rest/secure/email/body/93aa1f94-8f0b-4525-8be7-bfd083394e55","seed+panel","16","2","9","2","SailThru","Nash Holdings LLC","P.O. Box 94314","","Seattle","WA","98124","+1 206-812-8767","","173.228.155.175|173.228.155.174|173.228.155.173|173.228.155.90|173.228.155.180|204.153.121.10|173.228.155.149|173.228.155.20|173.228.155.53"
"02/29/2016","customercare@nytimes.com","nytimes.com","Your New York Times invoice is available","100.00","0.00","0.00","0.00","50.00","100.00","0.00","33.33","0.00","22.22","","","","","","","","","","","2","9","0","0","11","858873","31505","100.00","27.27","0.00","27.27","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/252e4016-d8fd-4f4f-a177-db0bc6c37b3e.jpg",,"panel","0","0","0","0","","The New York Times Company","620 8th Avenue","","New York","NY","10018","(212) 556-1234","","209.112.4.25"
"02/29/2016","mail@mydailymoment.com","mydailymoment.com","Meet your goals with Jenny Craig!","96.60","3.40","13.38","12.68","21.13","0.00","100.00","","","","","","","","","","","","","","147","2","0","0","149","858873","426756","95.30","13.38","12.68","21.13","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/156d668b-cdce-4f0f-8176-bfc9f45f6597.jpg",,"panel","0","0","0","0","","Flatiron Media, LLC.","156 5th Avenue","Suite 1123","New York","NY","10010","","","206.188.9.75|206.188.9.97|206.188.9.98|206.188.9.95|206.188.9.74|206.188.9.93|206.188.9.71|206.188.9.72|206.188.9.94|206.188.9.91|206.188.9.92|206.188.9.70|206.188.9.105|206.188.9.106|206.188.9.99|206.188.9.78|206.188.9.100|206.188.9.109|206.188.9.107|206.188.9.108|206.188.9.84|206.188.9.83|206.188.9.80|206.188.9.81|206.188.9.114|206.188.9.68|206.188.9.112|206.188.9.113|206.188.9.69|206.188.9.110|206.188.9.89|206.188.9.111|206.188.9.90"
"02/29/2016","email@nypost.com","nypost.com","Brie Larson wins the Best Actress Oscar","100.00","0.00","","","","90.00","10.00","5.56","0.00","66.67","100.00","0.00","","","","100.00","0.00","","","","2","20","5","1","28","858873","80195","92.86","3.85","0.00","46.15","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/7dae20c5-906d-42c9-84a3-616fb39e658c.jpg","http://app.emailanalyst.com/rest/secure/email/body/7dae20c5-906d-42c9-84a3-616fb39e658c","seed+panel","9","1","3","1","SailThru","News Corporation","1211 Avenue of the Americas","4th Floor","New York","NY","10036","(212) 416-3400","","173.228.155.175|173.228.155.174|173.228.155.173|173.228.155.90|173.228.155.180|173.228.155.149|204.153.121.10|173.228.155.20|173.228.155.53"
"02/29/2016","news@e.latimes.com","e.latimes.com","Breaking News: Brie Larson of 'Room' wins lead actress Oscar","100.00","0.00","28.57","28.57","14.29","87.10","12.90","11.11","4.63","48.61","73.53","26.47","0.00","0.00","36.00","66.67","33.33","0.00","0.00","50.00","7","248","34","6","295","858873","844919","85.42","10.32","4.76","46.43","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/2356d1ca-af9c-4770-a1c6-e3929bd3aa53.jpg","http://app.emailanalyst.com/rest/secure/email/body/2356d1ca-af9c-4770-a1c6-e3929bd3aa53","seed+panel","10","0","11","0","Experian Marketing Services","Tribune Publishing Company","435 North Michigan Avenue","","Chicago","IL","60611","+1 312-222-9100","","8.36.64.12|8.30.201.115|8.30.201.114|63.232.236.160|63.232.236.161|8.7.44.158|8.7.44.159"
"02/29/2016","email@e.washingtonpost.com","e.washingtonpost.com","National News Alert: Brie Larson wins the Oscar for best actress","100.00","0.00","7.14","7.14","42.86","92.81","7.19","9.15","5.63","53.52","100.00","0.00","11.76","11.76","23.53","100.00","0.00","33.33","33.33","0.00","14","153","17","3","187","858873","535593","94.12","9.66","6.82","48.86","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/cbd0f694-52df-476e-9505-58ba9e234bf6.jpg","http://app.emailanalyst.com/rest/secure/email/body/cbd0f694-52df-476e-9505-58ba9e234bf6","seed+panel","16","2","9","2","SailThru","Nash Holdings LLC","P.O. Box 94314","","Seattle","WA","98124","+1 206-812-8767","","173.228.155.175|173.228.155.174|173.228.155.90|173.228.155.173|173.228.155.180|173.228.155.149|204.153.121.10|173.228.155.53|173.228.155.20"
"02/29/2016","dailybrief@huffingtonpost.com","huffingtonpost.com","Lise Thériault ne se dit pas féministe.. Où attendez-vous le plus à l'urgence?.. Plan secret au PQ..","","","","","","85.71","14.29","0.00","0.00","66.67","","","","","","","","","","","0","21","0","0","21","858873","60146","85.71","0.00","0.00","66.67","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/816862c3-4f32-4dc4-bae8-f2441557167f.jpg",,"panel","0","0","0","0","SailThru","AOL LLC","770 Broadway","","New York","NY","10003","(212) 652-6400","","173.228.155.175|173.228.155.174|173.228.155.90|173.228.155.180|173.228.155.149|204.153.121.10|173.228.155.20"
"02/29/2016","news@e.latimes.com","e.latimes.com","Breaking News: Alejandro G. Inarritu wins best director Oscar","100.00","0.00","33.33","33.33","16.67","87.75","12.25","12.61","5.41","48.20","84.85","15.15","0.00","0.00","32.14","66.67","33.33","0.00","0.00","50.00","6","253","33","6","298","858873","853512","87.25","11.54","5.38","45.77","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/9cc11131-a64a-4a7e-a189-928d70d72209.jpg","http://app.emailanalyst.com/rest/secure/email/body/9cc11131-a64a-4a7e-a189-928d70d72209","seed+panel","10","0","11","0","Experian Marketing Services","Tribune Publishing Company","435 North Michigan Avenue","","Chicago","IL","60611","+1 312-222-9100","","8.36.64.12|8.30.201.115|8.30.201.114|63.232.236.160|63.232.236.161|8.7.44.158|8.7.44.159"
"02/29/2016","email@nypost.com","nypost.com","Alejandro G. Iñárritu wins the Best Director Oscar","100.00","0.00","","","","90.00","10.00","5.56","0.00","66.67","100.00","0.00","","","","100.00","0.00","","","","2","20","5","1","28","858873","80195","92.86","3.85","0.00","46.15","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/f16a9765-3cb6-42e9-9f5e-22b6b44512c7.jpg","http://app.emailanalyst.com/rest/secure/email/body/f16a9765-3cb6-42e9-9f5e-22b6b44512c7","seed+panel","9","1","3","1","SailThru","News Corporation","1211 Avenue of the Americas","4th Floor","New York","NY","10036","(212) 416-3400","","173.228.155.175|173.228.155.174|173.228.155.90|173.228.155.173|173.228.155.180|204.153.121.10|173.228.155.149|173.228.155.20|173.228.155.53"
"02/29/2016","dailybrief@huffingtonpost.com","huffingtonpost.com","Canada urged to get tough on UN human rights panel","","","","","","84.38","15.62","7.41","7.41","55.56","100.00","0.00","","","","","","","","","0","32","2","0","34","858873","97380","85.29","6.90","6.90","51.72","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/89ba9007-6d5e-4780-b3a6-173f1ebf1330.jpg",,"panel","0","0","0","0","SailThru","AOL LLC","770 Broadway","","New York","NY","10003","(212) 652-6400","","173.228.155.175|173.228.155.174|173.228.155.90|173.228.155.173|173.228.155.180|204.153.121.10|173.228.155.149|173.228.155.20"
"02/29/2016","newsmax@reply.newsmax.com","reply.newsmax.com","Trump Snags Big Endorsement of Sen. Sessions","93.10","6.90","14.81","11.11","38.89","79.24","20.76","15.87","5.77","61.54","95.51","4.49","18.82","15.29","17.65","54.55","45.45","33.33","33.33","16.67","58","525","89","11","683","858873","1956204","82.14","15.51","7.31","49.55","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/a5b34f37-37a1-42ef-ac04-efb34c0dce61.jpg","http://app.emailanalyst.com/rest/secure/email/body/a5b34f37-37a1-42ef-ac04-efb34c0dce61","seed+panel","14","0","0","0","","Newsmax Media Inc.","P.O. Box 20989","","West Palm Beach","FL","33416","(800) 485-4350","(561) 686-3350","8.28.94.197|8.28.94.198|8.28.94.195|8.28.94.196|8.28.94.193|8.28.94.194|8.28.94.192|107.14.174.244|204.11.168.155|8.28.94.209|8.28.94.208|8.28.94.216|8.28.94.217|8.28.94.214|8.28.94.215|8.28.94.212|8.28.94.213|8.28.94.199|8.28.94.210|98.129.184.12|8.28.94.211"
"02/29/2016","eedition@sfchronicle.com","sfchronicle.com","Read today's San Francisco Chronicle e-edition","50.00","50.00","50.00","100.00","0.00","100.00","0.00","42.86","21.43","57.14","100.00","0.00","","","","","","","","","2","14","2","0","18","858873","51554","94.44","38.89","23.53","47.06","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/aa6ded32-ec86-4729-a333-1f2f9bb143e0.jpg",,"panel","0","0","0","0","Listrak","The Hearst Corporation","300 West 57th Street","","New York","NY","10019","(212) 649-2000","(212) 649-2639","66.216.135.36"
"02/29/2016","dailybrief@huffingtonpost.com","huffingtonpost.com","Dustin Lance Black hits out at Sam Smith over Oscars speech","100.00","0.00","","","","84.62","15.38","3.03","3.03","66.67","100.00","0.00","33.33","33.33","0.00","","","","","","1","39","3","0","43","858873","123157","86.05","5.41","5.41","59.46","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/e201fe16-d3e9-4cbd-aa7f-cbf6dae0d36f.jpg",,"panel","0","0","0","0","SailThru","AOL LLC","770 Broadway","","New York","NY","10003","(212) 652-6400","","173.228.155.175|173.228.155.174|173.228.155.173|173.228.155.90|173.228.155.180|173.228.155.149|204.153.121.10|173.228.155.53|173.228.155.20"
"02/29/2016","news@e.latimes.com","e.latimes.com","Breaking News: 'Writing's on the Wall' from 'Spectre' wins original song Oscar","100.00","0.00","40.00","40.00","20.00","87.75","12.25","11.71","5.86","48.65","87.88","12.12","0.00","0.00","31.03","66.67","33.33","0.00","0.00","50.00","5","253","33","6","297","858873","850648","87.54","10.77","5.77","46.15","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/812cc7e1-e46c-4edf-ad38-5e882f1b616d.jpg","http://app.emailanalyst.com/rest/secure/email/body/812cc7e1-e46c-4edf-ad38-5e882f1b616d","seed+panel","9","0","11","0","Experian Marketing Services","Tribune Publishing Company","435 North Michigan Avenue","","Chicago","IL","60611","+1 312-222-9100","","8.36.64.12|8.30.201.115|8.30.201.114|63.232.236.160|8.7.44.158|63.232.236.161|8.7.44.159"
"02/29/2016","alerts@mail.mashable.com","mail.mashable.com","Velocity Alert: Leonardo DiCaprio and Kate Winslet will never let go of each other on the Oscars red carpet","100.00","0.00","","","","98.27","1.73","20.59","4.71","64.71","100.00","0.00","18.18","9.09","18.18","100.00","0.00","","","","1","173","11","2","187","858873","535593","98.40","20.11","4.89","60.33","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/15d84f39-e83f-457c-99a4-ad643e6ab4d9.jpg","http://app.emailanalyst.com/rest/secure/email/body/15d84f39-e83f-457c-99a4-ad643e6ab4d9","seed+panel","11","2","5","0","SailThru","Mashable, Inc.","304 Park Avenue South","","New York","NY","10010","","","173.228.155.175|173.228.155.174|173.228.155.173|173.228.155.90|173.228.155.180|204.153.121.10|173.228.155.149|173.228.155.53|173.228.155.20"
"02/29/2016","ezines@arcamax.com","arcamax.com","W0W! Secure $25OK Coverage F0R $12.82 Per MOnth","5.88","94.12","","","","","","","","","","","","","","","","","","","17","0","0","0","17","858873","48690","5.88","0.00","0.00","0.00","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/51aec551-8527-480a-b12e-f817418d3c69.jpg",,"panel","0","0","0","0","","ArcaMax Publishing, Inc.","729 Thimble Shoals Blvd","Suite 1-B","Newport News","VA","23606","(757) 596-9730","(757) 596-9731",""
"02/29/2016","ajc@sm.ajc.com","sm.ajc.com","Let's carpe this extra diem and get the lowest price ever!","","","","","","100.00","0.00","11.11","0.00","33.33","100.00","0.00","0.00","0.00","50.00","","","","","","0","9","2","0","11","858873","31505","100.00","9.09","0.00","36.36","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/b8288da1-414a-4416-9325-812992eca2c0.jpg",,"panel","0","0","0","0","","Cox Enterprises, Inc.","6205 Peachtree Dunwoody Road","","Atlanta","GA","30328","(678) 645-0000","(678) 645-5002","66.6.152.181|66.6.152.180"
"02/29/2016","newsdesk@jta.org","jta.org","'Son of Saul' Holocaust Drama Wins Oscar","100.00","0.00","0.00","0.00","100.00","92.86","7.14","30.77","0.00","46.15","100.00","0.00","0.00","0.00","33.33","","","","","","1","14","3","0","18","858873","51554","94.44","23.53","0.00","47.06","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/331b5ee3-7eb7-4f78-a52e-335f2fd02b92.jpg","http://app.emailanalyst.com/rest/secure/email/body/331b5ee3-7eb7-4f78-a52e-335f2fd02b92","seed+panel","14","0","1","0","MailChimp","70 Faces Media","24 West 30th Street","4th Floor","New York","NY","10001","+1 212-643-1890","","198.2.130.226|205.201.135.217"
"02/29/2016","news@e.latimes.com","e.latimes.com","Breaking News: 'Son of Saul' wins foreign language film Oscar","100.00","0.00","33.33","33.33","16.67","87.65","12.35","12.27","5.00","47.73","84.85","15.15","0.00","0.00","25.00","66.67","33.33","0.00","0.00","50.00","6","251","33","6","296","858873","847783","87.16","11.24","5.04","44.57","https://s3.amazonaws.com/eds-image.s3.aws.edatasource.com/5edc00df-754a-4722-ab1c-64a2d597d417.jpg","http://app.emailanalyst.com/rest/secure/email/body/5edc00df-754a-4722-ab1c-64a2d597d417","seed+panel","9","0","11","0","Experian Marketing Services","Tribune Publishing Company","435 North Michigan Avenue","","Chicago","IL","60611","+1 312-222-9100","","8.36.64.12|8.30.201.115|8.30.201.114|63.232.236.160|8.7.44.158|63.232.236.161|8.7.44.159"
"02/29/2016","email@e.washingtonpost.com","e.washingtonpost.com","Last Chance to Get 80% Off 1 Year of Unlimited Access","100.00","0.00","7.69","7.69","26.92","94.22","5.78","9.96","4.60","49.04","100.00","0.00","10.00","5.00","20.00","100.00","0.00","16.67","0.00","16.67","26","277","20","6","329","858873","942300","95.14","9.90","4.79","44.41","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/1218792c-2e3b-4fd9-9eb8-ebde40bfe98b.jpg",,"panel","0","0","0","0","SailThru","Nash Holdings LLC","P.O. Box 94314","","Seattle","WA","98124","+1 206-812-8767","","173.228.155.175|173.228.155.174|173.228.155.173|173.228.155.90|173.228.155.180|173.228.155.149|204.153.121.10|173.228.155.53|173.228.155.20"
"02/29/2016","mail@mydailymoment.com","mydailymoment.com","Today's Trivia Tidbit","100.00","0.00","13.21","11.32","26.42","50.00","50.00","0.00","0.00","100.00","0.00","100.00","","","","","","","","","53","2","3","0","58","858873","166119","93.10","12.96","11.11","27.78","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/cf5bc5b2-9d24-4d5a-8980-03569a0cb5f1.jpg",,"panel","0","0","0","0","","Flatiron Media, LLC.","156 5th Avenue","Suite 1123","New York","NY","10010","","","206.188.9.98|206.188.9.95|206.188.9.73|206.188.9.74|206.188.9.93|206.188.9.94|206.188.9.72|206.188.9.91|206.188.9.92|206.188.9.70|206.188.9.105|206.188.9.106|206.188.9.99|206.188.9.100|206.188.9.109|206.188.9.107|206.188.9.108|206.188.9.84|206.188.9.83|206.188.9.80|206.188.9.114|206.188.9.112|206.188.9.68|206.188.9.113|206.188.9.69|206.188.9.110|64.8.70.104|206.188.9.111|206.188.9.90"
"02/29/2016","email@e.washingtonpost.com","e.washingtonpost.com","Last Chance to Get [REDACTED] Months of Unlimited Access","100.00","0.00","7.14","0.00","21.43","92.00","8.00","9.42","2.90","41.30","100.00","0.00","13.33","6.67","13.33","60.00","40.00","40.00","66.67","0.00","14","150","15","5","184","858873","527000","92.39","10.59","4.12","36.47","https://s3.amazonaws.com/panel-public-image.s3.aws.edatasource.com/487d4ce3-11fb-490e-ac67-26119fbef2b2.jpg",,"panel","0","0","0","0","SailThru","Nash Holdings LLC","P.O. Box 94314","","Seattle","WA","98124","+1 206-812-8767","","173.228.155.175|173.228.155.174|173.228.155.90|173.228.155.173|173.228.155.180|173.228.155.149|204.153.121.10|173.228.155.53|173.228.155.20"
